id, price, provider_id, age_group_id
17732,125,2536,1
17733,100,2536,2
17734,80,2536,3
17735,80,2536,4
17736,80,2536,5
17737,55,2536,6
17738,60,2536,7
17739,70,2537,1
17740,60,2537,2
17741,55,2537,3
17742,50,2537,4
17743,45,2537,5
17744,35,2537,6
17745,25,2537,7
17746,70,2538,1
17747,55,2538,2
17748,50,2538,3
17749,55,2538,4
17750,55,2538,5
17751,25,2538,6
17752,25,2538,7
17753,75,2539,1
17754,60,2539,2
17755,55,2539,3
17756,50,2539,4
17757,50,2539,5
17758,35,2539,6
17759,25,2539,7
17760,70,2540,1
17761,65,2540,2
17762,40,2540,3
17763,55,2540,4
17764,55,2540,5
17765,30,2540,6
17766,25,2540,7
17767,115,2541,1
17768,95,2541,2
17769,85,2541,3
17770,85,2541,4
17771,85,2541,5
17772,55,2541,6
17773,55,2541,7
17774,65,2542,1
17775,60,2542,2
17776,55,2542,3
17777,50,2542,4
17778,55,2542,5
17779,25,2542,6
17780,25,2542,7
17781,75,2543,1
17782,55,2543,2
17783,55,2543,3
17784,60,2543,4
17785,55,2543,5
17786,20,2543,6
17787,25,2543,7
17788,115,2544,1
17789,110,2544,2
17790,85,2544,3
17791,85,2544,4
17792,90,2544,5
17793,50,2544,6
17794,50,2544,7
17795,60,2545,1
17796,60,2545,2
17797,45,2545,3
17798,50,2545,4
17799,55,2545,5
17800,20,2545,6
17801,30,2545,7
17802,65,2546,1
17803,65,2546,2
17804,55,2546,3
17805,50,2546,4
17806,55,2546,5
17807,20,2546,6
17808,30,2546,7
17809,70,2547,1
17810,60,2547,2
17811,45,2547,3
17812,55,2547,4
17813,60,2547,5
17814,30,2547,6
17815,30,2547,7
17816,115,2548,1
17817,90,2548,2
17818,90,2548,3
17819,85,2548,4
17820,95,2548,5
17821,55,2548,6
17822,45,2548,7
17823,65,2549,1
17824,65,2549,2
17825,60,2549,3
17826,60,2549,4
17827,50,2549,5
17828,35,2549,6
17829,30,2549,7
17830,65,2550,1
17831,60,2550,2
17832,50,2550,3
17833,45,2550,4
17834,55,2550,5
17835,30,2550,6
17836,30,2550,7
17837,65,2551,1
17838,60,2551,2
17839,45,2551,3
17840,60,2551,4
17841,40,2551,5
17842,25,2551,6
17843,25,2551,7
17844,70,2552,1
17845,65,2552,2
17846,50,2552,3
17847,45,2552,4
17848,50,2552,5
17849,30,2552,6
17850,25,2552,7
17851,65,2553,1
17852,65,2553,2
17853,45,2553,3
17854,40,2553,4
17855,50,2553,5
17856,25,2553,6
17857,25,2553,7
17858,70,2554,1
17859,65,2554,2
17860,45,2554,3
17861,55,2554,4
17862,45,2554,5
17863,30,2554,6
17864,25,2554,7
17865,65,2555,1
17866,65,2555,2
17867,55,2555,3
17868,45,2555,4
17869,55,2555,5
17870,25,2555,6
17871,25,2555,7
17872,75,2556,1
17873,60,2556,2
17874,50,2556,3
17875,50,2556,4
17876,45,2556,5
17877,30,2556,6
17878,25,2556,7
17879,120,2557,1
17880,95,2557,2
17881,80,2557,3
17882,85,2557,4
17883,80,2557,5
17884,50,2557,6
17885,55,2557,7
17886,60,2558,1
17887,50,2558,2
17888,50,2558,3
17889,55,2558,4
17890,50,2558,5
17891,25,2558,6
17892,25,2558,7
17893,65,2559,1
17894,60,2559,2
17895,55,2559,3
17896,55,2559,4
17897,55,2559,5
17898,30,2559,6
17899,30,2559,7
17900,65,2560,1
17901,60,2560,2
17902,55,2560,3
17903,50,2560,4
17904,60,2560,5
17905,30,2560,6
17906,25,2560,7
17907,60,2561,1
17908,60,2561,2
17909,50,2561,3
17910,50,2561,4
17911,55,2561,5
17912,35,2561,6
17913,25,2561,7
17914,65,2562,1
17915,55,2562,2
17916,50,2562,3
17917,55,2562,4
17918,60,2562,5
17919,20,2562,6
17920,30,2562,7
17921,60,2563,1
17922,60,2563,2
17923,60,2563,3
17924,55,2563,4
17925,50,2563,5
17926,20,2563,6
17927,10,2563,7
17928,65,2564,1
17929,55,2564,2
17930,50,2564,3
17931,55,2564,4
17932,50,2564,5
17933,35,2564,6
17934,20,2564,7
17935,115,2565,1
17936,100,2565,2
17937,85,2565,3
17938,90,2565,4
17939,85,2565,5
17940,60,2565,6
17941,55,2565,7
17942,70,2566,1
17943,75,2566,2
17944,50,2566,3
17945,45,2566,4
17946,45,2566,5
17947,35,2566,6
17948,25,2566,7
17949,60,2567,1
17950,60,2567,2
17951,50,2567,3
17952,40,2567,4
17953,55,2567,5
17954,25,2567,6
17955,25,2567,7
17956,60,2568,1
17957,70,2568,2
17958,50,2568,3
17959,65,2568,4
17960,50,2568,5
17961,30,2568,6
17962,20,2568,7
17963,60,2569,1
17964,70,2569,2
17965,55,2569,3
17966,55,2569,4
17967,50,2569,5
17968,35,2569,6
17969,35,2569,7
17970,65,2570,1
17971,65,2570,2
17972,55,2570,3
17973,50,2570,4
17974,55,2570,5
17975,35,2570,6
17976,35,2570,7
17977,60,2571,1
17978,55,2571,2
17979,55,2571,3
17980,55,2571,4
17981,45,2571,5
17982,25,2571,6
17983,25,2571,7
17984,60,2572,1
17985,60,2572,2
17986,50,2572,3
17987,50,2572,4
17988,45,2572,5
17989,30,2572,6
17990,35,2572,7
17991,65,2573,1
17992,65,2573,2
17993,55,2573,3
17994,50,2573,4
17995,50,2573,5
17996,30,2573,6
17997,30,2573,7
17998,70,2574,1
17999,60,2574,2
18000,50,2574,3
18001,50,2574,4
18002,65,2574,5
18003,35,2574,6
18004,35,2574,7
18005,65,2575,1
18006,55,2575,2
18007,45,2575,3
18008,55,2575,4
18009,55,2575,5
18010,30,2575,6
18011,30,2575,7
18012,65,2576,1
18013,60,2576,2
18014,45,2576,3
18015,55,2576,4
18016,45,2576,5
18017,25,2576,6
18018,25,2576,7
18019,65,2577,1
18020,65,2577,2
18021,50,2577,3
18022,50,2577,4
18023,60,2577,5
18024,30,2577,6
18025,20,2577,7
18026,115,2578,1
18027,95,2578,2
18028,90,2578,3
18029,85,2578,4
18030,80,2578,5
18031,60,2578,6
18032,50,2578,7
18033,60,2579,1
18034,65,2579,2
18035,45,2579,3
18036,55,2579,4
18037,50,2579,5
18038,25,2579,6
18039,25,2579,7
18040,65,2580,1
18041,60,2580,2
18042,60,2580,3
18043,50,2580,4
18044,50,2580,5
18045,25,2580,6
18046,20,2580,7
18047,65,2581,1
18048,65,2581,2
18049,50,2581,3
18050,55,2581,4
18051,50,2581,5
18052,35,2581,6
18053,30,2581,7
18054,55,2582,1
18055,65,2582,2
18056,55,2582,3
18057,60,2582,4
18058,50,2582,5
18059,15,2582,6
18060,30,2582,7
18061,70,2583,1
18062,45,2583,2
18063,55,2583,3
18064,50,2583,4
18065,50,2583,5
18066,30,2583,6
18067,20,2583,7
18068,60,2584,1
18069,50,2584,2
18070,55,2584,3
18071,55,2584,4
18072,50,2584,5
18073,30,2584,6
18074,20,2584,7
18075,65,2585,1
18076,55,2585,2
18077,55,2585,3
18078,55,2585,4
18079,50,2585,5
18080,35,2585,6
18081,25,2585,7
18082,120,2586,1
18083,100,2586,2
18084,90,2586,3
18085,90,2586,4
18086,90,2586,5
18087,55,2586,6
18088,50,2586,7
18089,65,2587,1
18090,65,2587,2
18091,55,2587,3
18092,40,2587,4
18093,50,2587,5
18094,25,2587,6
18095,25,2587,7
18096,60,2588,1
18097,65,2588,2
18098,50,2588,3
18099,45,2588,4
18100,55,2588,5
18101,30,2588,6
18102,30,2588,7
18103,70,2589,1
18104,65,2589,2
18105,50,2589,3
18106,50,2589,4
18107,55,2589,5
18108,30,2589,6
18109,30,2589,7
18110,70,2590,1
18111,55,2590,2
18112,50,2590,3
18113,50,2590,4
18114,55,2590,5
18115,30,2590,6
18116,25,2590,7
18117,65,2591,1
18118,55,2591,2
18119,60,2591,3
18120,50,2591,4
18121,45,2591,5
18122,30,2591,6
18123,25,2591,7
18124,60,2592,1
18125,65,2592,2
18126,45,2592,3
18127,55,2592,4
18128,55,2592,5
18129,25,2592,6
18130,25,2592,7
18131,70,2593,1
18132,70,2593,2
18133,45,2593,3
18134,55,2593,4
18135,50,2593,5
18136,30,2593,6
18137,30,2593,7
18138,70,2594,1
18139,55,2594,2
18140,45,2594,3
18141,50,2594,4
18142,45,2594,5
18143,25,2594,6
18144,30,2594,7
18145,75,2595,1
18146,60,2595,2
18147,50,2595,3
18148,40,2595,4
18149,65,2595,5
18150,20,2595,6
18151,30,2595,7
18152,70,2596,1
18153,60,2596,2
18154,60,2596,3
18155,50,2596,4
18156,55,2596,5
18157,30,2596,6
18158,30,2596,7
18159,110,2597,1
18160,85,2597,2
18161,90,2597,3
18162,80,2597,4
18163,85,2597,5
18164,50,2597,6
18165,45,2597,7
18166,65,2598,1
18167,65,2598,2
18168,50,2598,3
18169,50,2598,4
18170,50,2598,5
18171,30,2598,6
18172,35,2598,7
18173,65,2599,1
18174,60,2599,2
18175,50,2599,3
18176,45,2599,4
18177,55,2599,5
18178,30,2599,6
18179,25,2599,7
18180,60,2600,1
18181,60,2600,2
18182,55,2600,3
18183,50,2600,4
18184,45,2600,5
18185,35,2600,6
18186,35,2600,7
18187,60,2601,1
18188,70,2601,2
18189,55,2601,3
18190,50,2601,4
18191,50,2601,5
18192,30,2601,6
18193,30,2601,7
18194,50,2602,1
18195,55,2602,2
18196,40,2602,3
18197,45,2602,4
18198,50,2602,5
18199,40,2602,6
18200,30,2602,7
18201,50,2603,1
18202,60,2603,2
18203,60,2603,3
18204,55,2603,4
18205,50,2603,5
18206,35,2603,6
18207,25,2603,7
18208,60,2604,1
18209,65,2604,2
18210,60,2604,3
18211,45,2604,4
18212,55,2604,5
18213,30,2604,6
18214,30,2604,7
18215,65,2605,1
18216,60,2605,2
18217,55,2605,3
18218,55,2605,4
18219,45,2605,5
18220,30,2605,6
18221,25,2605,7
18222,65,2606,1
18223,60,2606,2
18224,50,2606,3
18225,50,2606,4
18226,50,2606,5
18227,15,2606,6
18228,25,2606,7
18229,75,2607,1
18230,60,2607,2
18231,55,2607,3
18232,50,2607,4
18233,55,2607,5
18234,35,2607,6
18235,30,2607,7
18236,70,2608,1
18237,65,2608,2
18238,50,2608,3
18239,60,2608,4
18240,50,2608,5
18241,25,2608,6
18242,20,2608,7
18243,115,2609,1
18244,100,2609,2
18245,85,2609,3
18246,80,2609,4
18247,90,2609,5
18248,55,2609,6
18249,50,2609,7
18250,75,2610,1
18251,70,2610,2
18252,55,2610,3
18253,60,2610,4
18254,50,2610,5
18255,25,2610,6
18256,25,2610,7
18257,75,2611,1
18258,60,2611,2
18259,60,2611,3
18260,55,2611,4
18261,55,2611,5
18262,25,2611,6
18263,25,2611,7
18264,65,2612,1
18265,60,2612,2
18266,50,2612,3
18267,50,2612,4
18268,60,2612,5
18269,30,2612,6
18270,30,2612,7
18271,65,2613,1
18272,60,2613,2
18273,45,2613,3
18274,45,2613,4
18275,50,2613,5
18276,30,2613,6
18277,20,2613,7
18278,70,2614,1
18279,60,2614,2
18280,50,2614,3
18281,55,2614,4
18282,65,2614,5
18283,30,2614,6
18284,20,2614,7
18285,70,2615,1
18286,55,2615,2
18287,50,2615,3
18288,55,2615,4
18289,50,2615,5
18290,25,2615,6
18291,25,2615,7
18292,65,2616,1
18293,70,2616,2
18294,50,2616,3
18295,55,2616,4
18296,60,2616,5
18297,25,2616,6
18298,20,2616,7
18299,65,2617,1
18300,65,2617,2
18301,50,2617,3
18302,50,2617,4
18303,50,2617,5
18304,35,2617,6
18305,30,2617,7
18306,65,2618,1
18307,60,2618,2
18308,50,2618,3
18309,50,2618,4
18310,65,2618,5
18311,20,2618,6
18312,30,2618,7
18313,70,2619,1
18314,65,2619,2
18315,60,2619,3
18316,55,2619,4
18317,55,2619,5
18318,30,2619,6
18319,25,2619,7
18320,65,2620,1
18321,65,2620,2
18322,45,2620,3
18323,60,2620,4
18324,55,2620,5
18325,20,2620,6
18326,30,2620,7
18327,115,2621,1
18328,100,2621,2
18329,80,2621,3
18330,90,2621,4
18331,80,2621,5
18332,45,2621,6
18333,50,2621,7
18334,110,2622,1
18335,100,2622,2
18336,85,2622,3
18337,80,2622,4
18338,85,2622,5
18339,55,2622,6
18340,60,2622,7
18341,70,2623,1
18342,50,2623,2
18343,50,2623,3
18344,55,2623,4
18345,40,2623,5
18346,30,2623,6
18347,25,2623,7
18348,65,2624,1
18349,55,2624,2
18350,45,2624,3
18351,55,2624,4
18352,55,2624,5
18353,30,2624,6
18354,25,2624,7
18355,60,2625,1
18356,55,2625,2
18357,55,2625,3
18358,55,2625,4
18359,50,2625,5
18360,30,2625,6
18361,25,2625,7
18362,65,2626,1
18363,60,2626,2
18364,55,2626,3
18365,55,2626,4
18366,55,2626,5
18367,15,2626,6
18368,30,2626,7
18369,75,2627,1
18370,60,2627,2
18371,50,2627,3
18372,50,2627,4
18373,45,2627,5
18374,25,2627,6
18375,30,2627,7
18376,75,2628,1
18377,65,2628,2
18378,55,2628,3
18379,55,2628,4
18380,50,2628,5
18381,30,2628,6
18382,20,2628,7
18383,70,2629,1
18384,65,2629,2
18385,55,2629,3
18386,50,2629,4
18387,50,2629,5
18388,30,2629,6
18389,25,2629,7
18390,65,2630,1
18391,60,2630,2
18392,50,2630,3
18393,50,2630,4
18394,60,2630,5
18395,25,2630,6
18396,25,2630,7
18397,70,2631,1
18398,60,2631,2
18399,50,2631,3
18400,50,2631,4
18401,50,2631,5
18402,35,2631,6
18403,20,2631,7
18404,55,2632,1
18405,55,2632,2
18406,50,2632,3
18407,50,2632,4
18408,55,2632,5
18409,25,2632,6
18410,20,2632,7
18411,120,2633,1
18412,100,2633,2
18413,80,2633,3
18414,80,2633,4
18415,80,2633,5
18416,50,2633,6
18417,55,2633,7
18418,80,2634,1
18419,75,2634,2
18420,50,2634,3
18421,45,2634,4
18422,45,2634,5
18423,30,2634,6
18424,30,2634,7
18425,70,2635,1
18426,55,2635,2
18427,55,2635,3
18428,40,2635,4
18429,55,2635,5
18430,25,2635,6
18431,30,2635,7
18432,65,2636,1
18433,60,2636,2
18434,55,2636,3
18435,55,2636,4
18436,40,2636,5
18437,30,2636,6
18438,25,2636,7
18439,65,2637,1
18440,70,2637,2
18441,45,2637,3
18442,50,2637,4
18443,50,2637,5
18444,35,2637,6
18445,35,2637,7
18446,65,2638,1
18447,65,2638,2
18448,35,2638,3
18449,55,2638,4
18450,50,2638,5
18451,25,2638,6
18452,25,2638,7
18453,60,2639,1
18454,60,2639,2
18455,55,2639,3
18456,50,2639,4
18457,50,2639,5
18458,25,2639,6
18459,25,2639,7
18460,120,2640,1
18461,100,2640,2
18462,90,2640,3
18463,85,2640,4
18464,90,2640,5
18465,60,2640,6
18466,60,2640,7
18467,120,2641,1
18468,100,2641,2
18469,90,2641,3
18470,80,2641,4
18471,80,2641,5
18472,55,2641,6
18473,60,2641,7
18474,120,2642,1
18475,100,2642,2
18476,85,2642,3
18477,85,2642,4
18478,85,2642,5
18479,50,2642,6
18480,50,2642,7
18481,65,2643,1
18482,55,2643,2
18483,60,2643,3
18484,60,2643,4
18485,60,2643,5
18486,30,2643,6
18487,15,2643,7
18488,65,2644,1
18489,60,2644,2
18490,55,2644,3
18491,55,2644,4
18492,45,2644,5
18493,15,2644,6
18494,25,2644,7
18495,75,2645,1
18496,60,2645,2
18497,55,2645,3
18498,55,2645,4
18499,45,2645,5
18500,20,2645,6
18501,20,2645,7
18502,70,2646,1
18503,60,2646,2
18504,50,2646,3
18505,45,2646,4
18506,55,2646,5
18507,35,2646,6
18508,30,2646,7
18509,60,2647,1
18510,65,2647,2
18511,50,2647,3
18512,45,2647,4
18513,50,2647,5
18514,30,2647,6
18515,20,2647,7
18516,70,2648,1
18517,50,2648,2
18518,50,2648,3
18519,45,2648,4
18520,50,2648,5
18521,40,2648,6
18522,30,2648,7
18523,120,2649,1
18524,100,2649,2
18525,90,2649,3
18526,90,2649,4
18527,85,2649,5
18528,50,2649,6
18529,45,2649,7
18530,70,2650,1
18531,55,2650,2
18532,50,2650,3
18533,50,2650,4
18534,50,2650,5
18535,20,2650,6
18536,30,2650,7
18537,70,2651,1
18538,50,2651,2
18539,45,2651,3
18540,50,2651,4
18541,45,2651,5
18542,35,2651,6
18543,40,2651,7
18544,120,2652,1
18545,110,2652,2
18546,80,2652,3
18547,80,2652,4
18548,85,2652,5
18549,45,2652,6
18550,65,2652,7
18551,125,2653,1
18552,95,2653,2
18553,75,2653,3
18554,80,2653,4
18555,80,2653,5
18556,55,2653,6
18557,55,2653,7
18558,60,2654,1
18559,70,2654,2
18560,45,2654,3
18561,55,2654,4
18562,50,2654,5
18563,25,2654,6
18564,20,2654,7
18565,75,2655,1
18566,60,2655,2
18567,55,2655,3
18568,55,2655,4
18569,50,2655,5
18570,35,2655,6
18571,20,2655,7
18572,65,2656,1
18573,55,2656,2
18574,45,2656,3
18575,45,2656,4
18576,55,2656,5
18577,20,2656,6
18578,35,2656,7
18579,65,2657,1
18580,65,2657,2
18581,50,2657,3
18582,60,2657,4
18583,55,2657,5
18584,25,2657,6
18585,40,2657,7
18586,65,2658,1
18587,55,2658,2
18588,50,2658,3
18589,55,2658,4
18590,45,2658,5
18591,35,2658,6
18592,20,2658,7
18593,120,2659,1
18594,105,2659,2
18595,80,2659,3
18596,85,2659,4
18597,85,2659,5
18598,55,2659,6
18599,55,2659,7
18600,115,2660,1
18601,100,2660,2
18602,90,2660,3
18603,95,2660,4
18604,80,2660,5
18605,55,2660,6
18606,50,2660,7
18607,65,2661,1
18608,60,2661,2
18609,55,2661,3
18610,45,2661,4
18611,55,2661,5
18612,30,2661,6
18613,25,2661,7
18614,65,2662,1
18615,60,2662,2
18616,50,2662,3
18617,55,2662,4
18618,50,2662,5
18619,35,2662,6
18620,25,2662,7
18621,65,2663,1
18622,50,2663,2
18623,50,2663,3
18624,50,2663,4
18625,50,2663,5
18626,30,2663,6
18627,25,2663,7
18628,65,2664,1
18629,70,2664,2
18630,50,2664,3
18631,60,2664,4
18632,45,2664,5
18633,35,2664,6
18634,25,2664,7
18635,65,2665,1
18636,65,2665,2
18637,50,2665,3
18638,50,2665,4
18639,55,2665,5
18640,35,2665,6
18641,25,2665,7
18642,65,2666,1
18643,55,2666,2
18644,50,2666,3
18645,50,2666,4
18646,50,2666,5
18647,20,2666,6
18648,30,2666,7
18649,70,2667,1
18650,60,2667,2
18651,55,2667,3
18652,50,2667,4
18653,50,2667,5
18654,30,2667,6
18655,30,2667,7
18656,65,2668,1
18657,60,2668,2
18658,55,2668,3
18659,55,2668,4
18660,55,2668,5
18661,30,2668,6
18662,35,2668,7
18663,70,2669,1
18664,60,2669,2
18665,55,2669,3
18666,50,2669,4
18667,60,2669,5
18668,30,2669,6
18669,30,2669,7
18670,70,2670,1
18671,55,2670,2
18672,60,2670,3
18673,50,2670,4
18674,55,2670,5
18675,30,2670,6
18676,30,2670,7
18677,65,2671,1
18678,65,2671,2
18679,50,2671,3
18680,50,2671,4
18681,50,2671,5
18682,25,2671,6
18683,20,2671,7
18684,65,2672,1
18685,60,2672,2
18686,50,2672,3
18687,45,2672,4
18688,50,2672,5
18689,30,2672,6
18690,35,2672,7
18691,60,2673,1
18692,70,2673,2
18693,55,2673,3
18694,50,2673,4
18695,55,2673,5
18696,30,2673,6
18697,25,2673,7
18698,50,2674,1
18699,60,2674,2
18700,55,2674,3
18701,55,2674,4
18702,50,2674,5
18703,30,2674,6
18704,30,2674,7
18705,60,2675,1
18706,60,2675,2
18707,55,2675,3
18708,50,2675,4
18709,60,2675,5
18710,20,2675,6
18711,30,2675,7
18712,65,2676,1
18713,50,2676,2
18714,55,2676,3
18715,50,2676,4
18716,55,2676,5
18717,30,2676,6
18718,30,2676,7
18719,80,2677,1
18720,70,2677,2
18721,50,2677,3
18722,50,2677,4
18723,35,2677,5
18724,30,2677,6
18725,25,2677,7
18726,70,2678,1
18727,65,2678,2
18728,60,2678,3
18729,45,2678,4
18730,50,2678,5
18731,25,2678,6
18732,30,2678,7
18733,60,2679,1
18734,60,2679,2
18735,60,2679,3
18736,45,2679,4
18737,50,2679,5
18738,35,2679,6
18739,20,2679,7
18740,60,2680,1
18741,65,2680,2
18742,65,2680,3
18743,55,2680,4
18744,50,2680,5
18745,30,2680,6
18746,20,2680,7
18747,65,2681,1
18748,55,2681,2
18749,40,2681,3
18750,45,2681,4
18751,50,2681,5
18752,15,2681,6
18753,30,2681,7
18754,70,2682,1
18755,60,2682,2
18756,45,2682,3
18757,40,2682,4
18758,50,2682,5
18759,35,2682,6
18760,35,2682,7
18761,65,2683,1
18762,65,2683,2
18763,55,2683,3
18764,45,2683,4
18765,55,2683,5
18766,30,2683,6
18767,25,2683,7
18768,60,2684,1
18769,60,2684,2
18770,45,2684,3
18771,55,2684,4
18772,50,2684,5
18773,25,2684,6
18774,20,2684,7
18775,120,2685,1
18776,95,2685,2
18777,80,2685,3
18778,85,2685,4
18779,90,2685,5
18780,50,2685,6
18781,55,2685,7
18782,60,2686,1
18783,60,2686,2
18784,50,2686,3
18785,55,2686,4
18786,50,2686,5
18787,30,2686,6
18788,35,2686,7
18789,75,2687,1
18790,50,2687,2
18791,50,2687,3
18792,50,2687,4
18793,45,2687,5
18794,25,2687,6
18795,35,2687,7
18796,65,2688,1
18797,50,2688,2
18798,50,2688,3
18799,60,2688,4
18800,55,2688,5
18801,30,2688,6
18802,35,2688,7
18803,65,2689,1
18804,65,2689,2
18805,50,2689,3
18806,50,2689,4
18807,45,2689,5
18808,30,2689,6
18809,35,2689,7
18810,65,2690,1
18811,65,2690,2
18812,55,2690,3
18813,50,2690,4
18814,50,2690,5
18815,30,2690,6
18816,30,2690,7
18817,60,2691,1
18818,60,2691,2
18819,45,2691,3
18820,45,2691,4
18821,55,2691,5
18822,25,2691,6
18823,25,2691,7
18824,125,2692,1
18825,90,2692,2
18826,80,2692,3
18827,85,2692,4
18828,90,2692,5
18829,55,2692,6
18830,55,2692,7
18831,60,2693,1
18832,55,2693,2
18833,50,2693,3
18834,50,2693,4
18835,55,2693,5
18836,25,2693,6
18837,30,2693,7
18838,70,2694,1
18839,65,2694,2
18840,65,2694,3
18841,50,2694,4
18842,55,2694,5
18843,25,2694,6
18844,20,2694,7
18845,120,2695,1
18846,105,2695,2
18847,85,2695,3
18848,90,2695,4
18849,80,2695,5
18850,65,2695,6
18851,55,2695,7
18852,70,2696,1
18853,70,2696,2
18854,50,2696,3
18855,50,2696,4
18856,55,2696,5
18857,30,2696,6
18858,25,2696,7
18859,70,2697,1
18860,60,2697,2
18861,50,2697,3
18862,50,2697,4
18863,50,2697,5
18864,30,2697,6
18865,30,2697,7
18866,70,2698,1
18867,60,2698,2
18868,55,2698,3
18869,60,2698,4
18870,50,2698,5
18871,35,2698,6
18872,25,2698,7
18873,65,2699,1
18874,60,2699,2
18875,50,2699,3
18876,50,2699,4
18877,45,2699,5
18878,30,2699,6
18879,35,2699,7
18880,50,2700,1
18881,60,2700,2
18882,55,2700,3
18883,65,2700,4
18884,60,2700,5
18885,20,2700,6
18886,25,2700,7
18887,115,2701,1
18888,100,2701,2
18889,90,2701,3
18890,95,2701,4
18891,95,2701,5
18892,55,2701,6
18893,50,2701,7
18894,115,2702,1
18895,110,2702,2
18896,85,2702,3
18897,80,2702,4
18898,90,2702,5
18899,45,2702,6
18900,55,2702,7
18901,65,2703,1
18902,65,2703,2
18903,50,2703,3
18904,55,2703,4
18905,45,2703,5
18906,15,2703,6
18907,30,2703,7
18908,65,2704,1
18909,50,2704,2
18910,50,2704,3
18911,50,2704,4
18912,55,2704,5
18913,35,2704,6
18914,25,2704,7
18915,60,2705,1
18916,65,2705,2
18917,55,2705,3
18918,55,2705,4
18919,45,2705,5
18920,25,2705,6
18921,35,2705,7
18922,55,2706,1
18923,55,2706,2
18924,50,2706,3
18925,45,2706,4
18926,50,2706,5
18927,30,2706,6
18928,30,2706,7
18929,70,2707,1
18930,55,2707,2
18931,55,2707,3
18932,45,2707,4
18933,55,2707,5
18934,30,2707,6
18935,25,2707,7
18936,125,2708,1
18937,100,2708,2
18938,85,2708,3
18939,90,2708,4
18940,70,2708,5
18941,50,2708,6
18942,50,2708,7
18943,65,2709,1
18944,60,2709,2
18945,55,2709,3
18946,50,2709,4
18947,50,2709,5
18948,25,2709,6
18949,25,2709,7
18950,70,2710,1
18951,65,2710,2
18952,55,2710,3
18953,40,2710,4
18954,55,2710,5
18955,40,2710,6
18956,30,2710,7
18957,120,2711,1
18958,95,2711,2
18959,90,2711,3
18960,80,2711,4
18961,85,2711,5
18962,60,2711,6
18963,55,2711,7
18964,70,2712,1
18965,65,2712,2
18966,45,2712,3
18967,40,2712,4
18968,55,2712,5
18969,25,2712,6
18970,20,2712,7
18971,70,2713,1
18972,55,2713,2
18973,50,2713,3
18974,55,2713,4
18975,50,2713,5
18976,25,2713,6
18977,35,2713,7
18978,70,2714,1
18979,65,2714,2
18980,60,2714,3
18981,60,2714,4
18982,45,2714,5
18983,25,2714,6
18984,25,2714,7
18985,120,2715,1
18986,100,2715,2
18987,90,2715,3
18988,80,2715,4
18989,85,2715,5
18990,55,2715,6
18991,50,2715,7
18992,60,2716,1
18993,60,2716,2
18994,45,2716,3
18995,55,2716,4
18996,60,2716,5
18997,15,2716,6
18998,25,2716,7
18999,110,2717,1
19000,105,2717,2
19001,85,2717,3
19002,85,2717,4
19003,90,2717,5
19004,40,2717,6
19005,55,2717,7
19006,120,2718,1
19007,90,2718,2
19008,75,2718,3
19009,90,2718,4
19010,80,2718,5
19011,55,2718,6
19012,50,2718,7
19013,120,2719,1
19014,95,2719,2
19015,90,2719,3
19016,90,2719,4
19017,90,2719,5
19018,60,2719,6
19019,55,2719,7
19020,60,2720,1
19021,60,2720,2
19022,50,2720,3
19023,50,2720,4
19024,50,2720,5
19025,30,2720,6
19026,15,2720,7
19027,70,2721,1
19028,65,2721,2
19029,50,2721,3
19030,55,2721,4
19031,50,2721,5
19032,25,2721,6
19033,30,2721,7
19034,70,2722,1
19035,55,2722,2
19036,40,2722,3
19037,45,2722,4
19038,45,2722,5
19039,30,2722,6
19040,25,2722,7
19041,70,2723,1
19042,65,2723,2
19043,50,2723,3
19044,50,2723,4
19045,55,2723,5
19046,20,2723,6
19047,25,2723,7
19048,50,2724,1
19049,55,2724,2
19050,55,2724,3
19051,55,2724,4
19052,50,2724,5
19053,30,2724,6
19054,20,2724,7
19055,60,2725,1
19056,70,2725,2
19057,45,2725,3
19058,50,2725,4
19059,50,2725,5
19060,25,2725,6
19061,35,2725,7
19062,60,2726,1
19063,60,2726,2
19064,50,2726,3
19065,55,2726,4
19066,55,2726,5
19067,30,2726,6
19068,25,2726,7
19069,65,2727,1
19070,60,2727,2
19071,55,2727,3
19072,55,2727,4
19073,55,2727,5
19074,30,2727,6
19075,35,2727,7
19076,75,2728,1
19077,60,2728,2
19078,50,2728,3
19079,55,2728,4
19080,55,2728,5
19081,25,2728,6
19082,20,2728,7
19083,55,2729,1
19084,70,2729,2
19085,50,2729,3
19086,55,2729,4
19087,50,2729,5
19088,20,2729,6
19089,15,2729,7
19090,55,2730,1
19091,65,2730,2
19092,50,2730,3
19093,55,2730,4
19094,50,2730,5
19095,25,2730,6
19096,30,2730,7
19097,75,2731,1
19098,65,2731,2
19099,45,2731,3
19100,65,2731,4
19101,55,2731,5
19102,35,2731,6
19103,25,2731,7
19104,125,2732,1
19105,100,2732,2
19106,85,2732,3
19107,80,2732,4
19108,85,2732,5
19109,50,2732,6
19110,60,2732,7
19111,65,2733,1
19112,60,2733,2
19113,40,2733,3
19114,55,2733,4
19115,50,2733,5
19116,30,2733,6
19117,35,2733,7
19118,65,2734,1
19119,60,2734,2
19120,60,2734,3
19121,40,2734,4
19122,45,2734,5
19123,20,2734,6
19124,25,2734,7
19125,70,2735,1
19126,65,2735,2
19127,45,2735,3
19128,45,2735,4
19129,50,2735,5
