id, open_slots, provider_id, age_group_id
19413,2,2776,2
19414,0,2776,3
19415,0,2776,4
19416,2,2776,5
19417,2,2776,6
19418,0,2776,7
19419,0,2777,1
19420,0,2777,2
19421,0,2777,3
19422,0,2777,4
19423,0,2777,5
19424,0,2777,6
19425,0,2777,7
19426,0,2778,1
19427,0,2778,2
19428,0,2778,3
19429,0,2778,4
19430,0,2778,5
19431,0,2778,6
19432,0,2778,7
19433,0,2779,1
19434,0,2779,2
19435,0,2779,3
19436,0,2779,4
19437,1,2779,5
19438,2,2779,6
19439,0,2779,7
19440,1,2780,1
19441,1,2780,2
19442,1,2780,3
19443,0,2780,4
19444,1,2780,5
19445,1,2780,6
19446,0,2780,7
19447,0,2781,1
19448,0,2781,2
19449,0,2781,3
19450,0,2781,4
19451,0,2781,5
19452,0,2781,6
19453,0,2781,7
19454,0,2782,1
19455,0,2782,2
19456,0,2782,3
19457,0,2782,4
19458,0,2782,5
19459,0,2782,6
19460,0,2782,7
19461,0,2783,1
19462,26,2783,2
19463,0,2783,3
19464,0,2783,4
19465,0,2783,5
19466,0,2783,6
19467,8,2783,7
19468,2,2784,1
19469,0,2784,2
19470,0,2784,3
19471,2,2784,4
19472,2,2784,5
19473,2,2784,6
19474,2,2784,7
19475,0,2785,1
19476,0,2785,2
19477,6,2785,3
19478,0,2785,4
19479,2,2785,5
19480,0,2785,6
19481,0,2785,7
19482,0,2786,1
19483,0,2786,2
19484,0,2786,3
19485,0,2786,4
19486,0,2786,5
19487,3,2786,6
19488,0,2786,7
19489,0,2787,1
19490,0,2787,2
19491,0,2787,3
19492,0,2787,4
19493,3,2787,5
19494,0,2787,6
19495,2,2787,7
19496,0,2788,1
19497,0,2788,2
19498,0,2788,3
19499,0,2788,4
19500,0,2788,5
19501,0,2788,6
19502,0,2788,7
19503,0,2789,1
19504,0,2789,2
19505,0,2789,3
19506,0,2789,4
19507,0,2789,5
19508,0,2789,6
19509,0,2789,7
19510,25,2790,1
19511,0,2790,2
19512,0,2790,3
19513,0,2790,4
19514,2,2790,5
19515,0,2790,6
19516,15,2790,7
19517,0,2791,1
19518,0,2791,2
19519,0,2791,3
19520,0,2791,4
19521,0,2791,5
19522,0,2791,6
19523,0,2791,7
19524,0,2792,1
19525,0,2792,2
19526,0,2792,3
19527,0,2792,4
19528,0,2792,5
19529,0,2792,6
19530,0,2792,7
19531,0,2793,1
19532,0,2793,2
19533,0,2793,3
19534,0,2793,4
19535,0,2793,5
19536,0,2793,6
19537,0,2793,7
19538,5,2794,1
19539,0,2794,2
19540,0,2794,3
19541,0,2794,4
19542,0,2794,5
19543,4,2794,6
19544,0,2794,7
19545,0,2795,1
19546,0,2795,2
19547,30,2795,3
19548,0,2795,4
19549,31,2795,5
19550,0,2795,6
19551,0,2795,7
19552,0,2796,1
19553,0,2796,2
19554,0,2796,3
19555,0,2796,4
19556,19,2796,5
19557,30,2796,6
19558,14,2796,7
19559,0,2797,1
19560,0,2797,2
19561,0,2797,3
19562,6,2797,4
19563,0,2797,5
19564,0,2797,6
19565,0,2797,7
19566,0,2798,1
19567,0,2798,2
19568,1,2798,3
19569,0,2798,4
19570,1,2798,5
19571,0,2798,6
19572,1,2798,7
19573,14,2799,1
19574,0,2799,2
19575,0,2799,3
19576,0,2799,4
19577,0,2799,5
19578,0,2799,6
19579,0,2799,7
19580,0,2800,1
19581,0,2800,2
19582,0,2800,3
19583,0,2800,4
19584,0,2800,5
19585,0,2800,6
19586,0,2800,7
19587,0,2801,1
19588,0,2801,2
19589,2,2801,3
19590,0,2801,4
19591,2,2801,5
19592,4,2801,6
19593,0,2801,7
19594,0,2802,1
19595,2,2802,2
19596,0,2802,3
19597,0,2802,4
19598,0,2802,5
19599,5,2802,6
19600,0,2802,7
19601,0,2803,1
19602,0,2803,2
19603,0,2803,3
19604,4,2803,4
19605,0,2803,5
19606,0,2803,6
19607,0,2803,7
19608,0,2804,1
19609,0,2804,2
19610,0,2804,3
19611,0,2804,4
19612,0,2804,5
19613,0,2804,6
19614,0,2804,7
19615,0,2805,1
19616,0,2805,2
19617,1,2805,3
19618,0,2805,4
19619,0,2805,5
19620,1,2805,6
19621,0,2805,7
19622,0,2806,1
19623,2,2806,2
19624,5,2806,3
19625,0,2806,4
19626,3,2806,5
19627,0,2806,6
19628,0,2806,7
19629,8,2807,1
19630,8,2807,2
19631,0,2807,3
19632,0,2807,4
19633,0,2807,5
19634,5,2807,6
19635,0,2807,7
19636,0,2808,1
19637,0,2808,2
19638,0,2808,3
19639,0,2808,4
19640,0,2808,5
19641,0,2808,6
19642,0,2808,7
19643,0,2809,1
19644,0,2809,2
19645,21,2809,3
19646,0,2809,4
19647,0,2809,5
19648,0,2809,6
19649,5,2809,7
19650,0,2810,1
19651,0,2810,2
19652,0,2810,3
19653,0,2810,4
19654,0,2810,5
19655,0,2810,6
19656,0,2810,7
19657,3,2811,1
19658,0,2811,2
19659,0,2811,3
19660,2,2811,4
19661,0,2811,5
19662,0,2811,6
19663,0,2811,7
19664,5,2812,1
19665,1,2812,2
19666,0,2812,3
19667,0,2812,4
19668,0,2812,5
19669,0,2812,6
19670,0,2812,7
19671,0,2813,1
19672,6,2813,2
19673,0,2813,3
19674,0,2813,4
19675,0,2813,5
19676,0,2813,6
19677,0,2813,7
19678,0,2814,1
19679,0,2814,2
19680,0,2814,3
19681,0,2814,4
19682,3,2814,5
19683,0,2814,6
19684,4,2814,7
19685,3,2815,1
19686,4,2815,2
19687,3,2815,3
19688,3,2815,4
19689,0,2815,5
19690,3,2815,6
19691,0,2815,7
19692,0,2816,1
19693,0,2816,2
19694,1,2816,3
19695,0,2816,4
19696,4,2816,5
19697,7,2816,6
19698,0,2816,7
19699,0,2817,1
19700,0,2817,2
19701,0,2817,3
19702,0,2817,4
19703,0,2817,5
19704,0,2817,6
19705,0,2817,7
19706,4,2818,1
19707,0,2818,2
19708,0,2818,3
19709,0,2818,4
19710,0,2818,5
19711,0,2818,6
19712,4,2818,7
19713,0,2819,1
19714,1,2819,2
19715,1,2819,3
19716,0,2819,4
19717,0,2819,5
19718,0,2819,6
19719,0,2819,7
19720,2,2820,1
19721,0,2820,2
19722,4,2820,3
19723,0,2820,4
19724,0,2820,5
19725,0,2820,6
19726,0,2820,7
19727,0,2821,1
19728,0,2821,2
19729,0,2821,3
19730,3,2821,4
19731,3,2821,5
19732,3,2821,6
19733,3,2821,7
19734,0,2822,1
19735,0,2822,2
19736,0,2822,3
19737,3,2822,4
19738,3,2822,5
19739,0,2822,6
19740,3,2822,7
19741,0,2823,1
19742,2,2823,2
19743,2,2823,3
19744,0,2823,4
19745,2,2823,5
19746,2,2823,6
19747,0,2823,7
19748,0,2824,1
19749,0,2824,2
19750,7,2824,3
19751,0,2824,4
19752,0,2824,5
19753,0,2824,6
19754,0,2824,7
19755,0,2825,1
19756,0,2825,2
19757,0,2825,3
19758,5,2825,4
19759,0,2825,5
19760,0,2825,6
19761,3,2825,7
19762,0,2826,1
19763,1,2826,2
19764,0,2826,3
19765,0,2826,4
19766,0,2826,5
19767,0,2826,6
19768,1,2826,7
19769,5,2827,1
19770,0,2827,2
19771,5,2827,3
19772,5,2827,4
19773,5,2827,5
19774,0,2827,6
19775,0,2827,7
19776,0,2828,1
19777,0,2828,2
19778,0,2828,3
19779,0,2828,4
19780,0,2828,5
19781,0,2828,6
19782,0,2828,7
19783,8,2829,1
19784,0,2829,2
19785,6,2829,3
19786,0,2829,4
19787,0,2829,5
19788,0,2829,6
19789,0,2829,7
19790,0,2830,1
19791,0,2830,2
19792,0,2830,3
19793,0,2830,4
19794,0,2830,5
19795,0,2830,6
19796,0,2830,7
19797,1,2831,1
19798,2,2831,2
19799,2,2831,3
19800,10,2831,4
19801,0,2831,5
19802,6,2831,6
19803,11,2831,7
19804,0,2832,1
19805,0,2832,2
19806,4,2832,3
19807,3,2832,4
19808,0,2832,5
19809,0,2832,6
19810,0,2832,7
19811,0,2833,1
19812,0,2833,2
19813,4,2833,3
19814,8,2833,4
19815,2,2833,5
19816,0,2833,6
19817,0,2833,7
19818,0,2834,1
19819,3,2834,2
19820,0,2834,3
19821,3,2834,4
19822,3,2834,5
19823,0,2834,6
19824,0,2834,7
19825,26,2835,1
19826,0,2835,2
19827,0,2835,3
19828,38,2835,4
19829,22,2835,5
19830,0,2835,6
19831,16,2835,7
19832,0,2836,1
19833,5,2836,2
19834,0,2836,3
19835,0,2836,4
19836,0,2836,5
19837,5,2836,6
19838,0,2836,7
19839,0,2837,1
19840,14,2837,2
19841,0,2837,3
19842,0,2837,4
19843,10,2837,5
19844,0,2837,6
19845,23,2837,7
19846,0,2838,1
19847,0,2838,2
19848,0,2838,3
19849,0,2838,4
19850,0,2838,5
19851,0,2838,6
19852,0,2838,7
19853,3,2839,1
19854,0,2839,2
19855,6,2839,3
19856,0,2839,4
19857,2,2839,5
19858,0,2839,6
19859,0,2839,7
19860,5,2840,1
19861,6,2840,2
19862,5,2840,3
19863,5,2840,4
19864,4,2840,5
19865,5,2840,6
19866,4,2840,7
19867,0,2841,1
19868,4,2841,2
19869,0,2841,3
19870,0,2841,4
19871,0,2841,5
19872,1,2841,6
19873,0,2841,7
19874,0,2842,1
19875,7,2842,2
19876,0,2842,3
19877,7,2842,4
19878,7,2842,5
19879,0,2842,6
19880,7,2842,7
19881,23,2843,1
19882,0,2843,2
19883,0,2843,3
19884,20,2843,4
19885,11,2843,5
19886,0,2843,6
19887,0,2843,7
19888,4,2844,1
19889,0,2844,2
19890,7,2844,3
19891,5,2844,4
19892,0,2844,5
19893,1,2844,6
19894,0,2844,7
19895,0,2845,1
19896,2,2845,2
19897,2,2845,3
19898,2,2845,4
19899,2,2845,5
19900,2,2845,6
19901,2,2845,7
19902,0,2846,1
19903,0,2846,2
19904,0,2846,3
19905,0,2846,4
19906,0,2846,5
19907,1,2846,6
19908,2,2846,7
19909,2,2847,1
19910,2,2847,2
19911,3,2847,3
19912,2,2847,4
19913,0,2847,5
19914,1,2847,6
19915,0,2847,7
19916,0,2848,1
19917,0,2848,2
19918,0,2848,3
19919,0,2848,4
19920,0,2848,5
19921,1,2848,6
19922,1,2848,7
19923,0,2849,1
19924,0,2849,2
19925,0,2849,3
19926,0,2849,4
19927,0,2849,5
19928,0,2849,6
19929,0,2849,7
19930,2,2850,1
19931,7,2850,2
19932,3,2850,3
19933,0,2850,4
19934,2,2850,5
19935,0,2850,6
19936,13,2850,7
19937,0,2851,1
19938,0,2851,2
19939,0,2851,3
19940,1,2851,4
19941,0,2851,5
19942,1,2851,6
19943,1,2851,7
19944,0,2852,1
19945,3,2852,2
19946,0,2852,3
19947,0,2852,4
19948,3,2852,5
19949,0,2852,6
19950,3,2852,7
19951,0,2853,1
19952,7,2853,2
19953,5,2853,3
19954,0,2853,4
19955,1,2853,5
19956,0,2853,6
19957,0,2853,7
19958,0,2854,1
19959,18,2854,2
19960,0,2854,3
19961,0,2854,4
19962,6,2854,5
19963,0,2854,6
19964,21,2854,7
19965,0,2855,1
19966,0,2855,2
19967,6,2855,3
19968,0,2855,4
19969,0,2855,5
19970,0,2855,6
19971,5,2855,7
19972,0,2856,1
19973,0,2856,2
19974,0,2856,3
19975,0,2856,4
19976,0,2856,5
19977,0,2856,6
19978,0,2856,7
19979,0,2857,1
19980,0,2857,2
19981,1,2857,3
19982,0,2857,4
19983,0,2857,5
19984,0,2857,6
19985,0,2857,7
19986,4,2858,1
19987,0,2858,2
19988,0,2858,3
19989,2,2858,4
19990,0,2858,5
19991,0,2858,6
19992,0,2858,7
19993,0,2859,1
19994,0,2859,2
19995,0,2859,3
19996,0,2859,4
19997,0,2859,5
19998,0,2859,6
19999,0,2859,7
20000,0,2860,1
20001,0,2860,2
20002,0,2860,3
20003,0,2860,4
20004,0,2860,5
20005,0,2860,6
20006,0,2860,7
20007,10,2861,1
20008,0,2861,2
20009,0,2861,3
20010,5,2861,4
20011,0,2861,5
20012,11,2861,6
20013,0,2861,7
20014,6,2862,1
20015,0,2862,2
20016,0,2862,3
20017,0,2862,4
20018,9,2862,5
20019,0,2862,6
20020,0,2862,7
20021,0,2863,1
20022,5,2863,2
20023,0,2863,3
20024,0,2863,4
20025,0,2863,5
20026,9,2863,6
20027,4,2863,7
20028,0,2864,1
20029,5,2864,2
20030,0,2864,3
20031,4,2864,4
20032,0,2864,5
20033,0,2864,6
20034,0,2864,7
20035,1,2865,1
20036,0,2865,2
20037,0,2865,3
20038,1,2865,4
20039,1,2865,5
20040,1,2865,6
20041,1,2865,7
20042,0,2866,1
20043,0,2866,2
20044,0,2866,3
20045,0,2866,4
20046,3,2866,5
20047,0,2866,6
20048,0,2866,7
20049,0,2867,1
20050,0,2867,2
20051,0,2867,3
20052,0,2867,4
20053,2,2867,5
20054,0,2867,6
20055,0,2867,7
20056,0,2868,1
20057,0,2868,2
20058,16,2868,3
20059,0,2868,4
20060,2,2868,5
20061,0,2868,6
20062,0,2868,7
20063,0,2869,1
20064,0,2869,2
20065,0,2869,3
20066,0,2869,4
20067,0,2869,5
20068,0,2869,6
20069,0,2869,7
20070,0,2870,1
20071,9,2870,2
20072,0,2870,3
20073,0,2870,4
20074,2,2870,5
20075,0,2870,6
20076,0,2870,7
20077,0,2871,1
20078,0,2871,2
20079,0,2871,3
20080,0,2871,4
20081,0,2871,5
20082,0,2871,6
20083,0,2871,7
20084,0,2872,1
20085,0,2872,2
20086,0,2872,3
20087,0,2872,4
20088,1,2872,5
20089,0,2872,6
20090,1,2872,7
20091,0,2873,1
20092,2,2873,2
20093,0,2873,3
20094,2,2873,4
20095,0,2873,5
20096,2,2873,6
20097,0,2873,7
20098,0,2874,1
20099,0,2874,2
20100,0,2874,3
20101,0,2874,4
20102,0,2874,5
20103,0,2874,6
20104,0,2874,7
20105,0,2875,1
20106,0,2875,2
20107,0,2875,3
20108,0,2875,4
20109,0,2875,5
20110,0,2875,6
20111,0,2875,7
20112,1,2876,1
20113,5,2876,2
20114,0,2876,3
20115,2,2876,4
20116,2,2876,5
20117,0,2876,6
20118,0,2876,7
20119,0,2877,1
20120,1,2877,2
20121,1,2877,3
20122,1,2877,4
20123,1,2877,5
20124,0,2877,6
20125,0,2877,7
20126,0,2878,1
20127,0,2878,2
20128,0,2878,3
20129,0,2878,4
20130,0,2878,5
20131,0,2878,6
20132,0,2878,7
20133,0,2879,1
20134,0,2879,2
20135,0,2879,3
20136,0,2879,4
20137,0,2879,5
20138,0,2879,6
20139,0,2879,7
20140,0,2880,1
20141,0,2880,2
20142,0,2880,3
20143,0,2880,4
20144,0,2880,5
20145,0,2880,6
20146,0,2880,7
20147,1,2881,1
20148,1,2881,2
20149,0,2881,3
20150,1,2881,4
20151,0,2881,5
20152,0,2881,6
20153,1,2881,7
20154,0,2882,1
20155,1,2882,2
20156,1,2882,3
20157,0,2882,4
20158,0,2882,5
20159,1,2882,6
20160,0,2882,7
20161,0,2883,1
20162,0,2883,2
20163,0,2883,3
20164,0,2883,4
20165,0,2883,5
20166,0,2883,6
20167,0,2883,7
20168,1,2884,1
20169,0,2884,2
20170,0,2884,3
20171,0,2884,4
20172,0,2884,5
20173,9,2884,6
20174,0,2884,7
20175,0,2885,1
20176,0,2885,2
20177,0,2885,3
20178,0,2885,4
20179,0,2885,5
20180,0,2885,6
20181,0,2885,7
20182,0,2886,1
20183,0,2886,2
20184,0,2886,3
20185,0,2886,4
20186,0,2886,5
20187,0,2886,6
20188,0,2886,7
20189,0,2887,1
20190,0,2887,2
20191,8,2887,3
20192,8,2887,4
20193,5,2887,5
20194,9,2887,6
20195,0,2887,7
20196,1,2888,1
20197,1,2888,2
20198,0,2888,3
20199,1,2888,4
20200,0,2888,5
20201,0,2888,6
20202,1,2888,7
20203,1,2889,1
20204,0,2889,2
20205,0,2889,3
20206,1,2889,4
20207,1,2889,5
20208,0,2889,6
20209,0,2889,7
20210,0,2890,1
20211,0,2890,2
20212,6,2890,3
20213,0,2890,4
20214,0,2890,5
20215,8,2890,6
20216,0,2890,7
20217,0,2891,1
20218,0,2891,2
20219,1,2891,3
20220,0,2891,4
20221,1,2891,5
20222,1,2891,6
20223,0,2891,7
20224,0,2892,1
20225,0,2892,2
20226,1,2892,3
20227,0,2892,4
20228,0,2892,5
20229,0,2892,6
20230,0,2892,7
20231,1,2893,1
20232,1,2893,2
20233,0,2893,3
20234,1,2893,4
20235,0,2893,5
20236,1,2893,6
20237,0,2893,7
20238,0,2894,1
20239,0,2894,2
20240,0,2894,3
20241,0,2894,4
20242,0,2894,5
20243,0,2894,6
20244,0,2894,7
20245,0,2895,1
20246,0,2895,2
20247,2,2895,3
20248,2,2895,4
20249,0,2895,5
20250,1,2895,6
20251,0,2895,7
20252,0,2896,1
20253,0,2896,2
20254,0,2896,3
20255,0,2896,4
20256,0,2896,5
20257,0,2896,6
20258,0,2896,7
20259,1,2897,1
20260,0,2897,2
20261,0,2897,3
20262,1,2897,4
20263,1,2897,5
20264,0,2897,6
20265,0,2897,7
20266,0,2898,1
20267,1,2898,2
20268,1,2898,3
20269,0,2898,4
20270,1,2898,5
20271,0,2898,6
20272,1,2898,7
20273,0,2899,1
20274,0,2899,2
20275,0,2899,3
20276,0,2899,4
20277,0,2899,5
20278,0,2899,6
20279,0,2899,7
20280,5,2900,1
20281,0,2900,2
20282,0,2900,3
20283,5,2900,4
20284,8,2900,5
20285,0,2900,6
20286,0,2900,7
20287,1,2901,1
20288,0,2901,2
20289,0,2901,3
20290,0,2901,4
20291,0,2901,5
20292,0,2901,6
20293,0,2901,7
20294,1,2902,1
20295,0,2902,2
20296,1,2902,3
20297,0,2902,4
20298,1,2902,5
20299,1,2902,6
20300,1,2902,7
20301,0,2903,1
20302,0,2903,2
20303,0,2903,3
20304,0,2903,4
20305,0,2903,5
20306,0,2903,6
20307,0,2903,7
20308,0,2904,1
20309,0,2904,2
20310,0,2904,3
20311,0,2904,4
20312,0,2904,5
20313,0,2904,6
20314,0,2904,7
20315,1,2905,1
20316,0,2905,2
20317,1,2905,3
20318,0,2905,4
20319,1,2905,5
20320,0,2905,6
20321,0,2905,7
20322,0,2906,1
20323,0,2906,2
20324,0,2906,3
20325,0,2906,4
20326,0,2906,5
20327,0,2906,6
20328,0,2906,7
20329,0,2907,1
20330,0,2907,2
20331,0,2907,3
20332,0,2907,4
20333,0,2907,5
20334,0,2907,6
20335,0,2907,7
20336,1,2908,1
20337,0,2908,2
20338,0,2908,3
20339,1,2908,4
20340,1,2908,5
20341,1,2908,6
20342,0,2908,7
20343,1,2909,1
20344,1,2909,2
20345,0,2909,3
20346,0,2909,4
20347,1,2909,5
20348,0,2909,6
20349,0,2909,7
20350,0,2910,1
20351,0,2910,2
20352,1,2910,3
20353,0,2910,4
20354,0,2910,5
20355,0,2910,6
20356,0,2910,7
20357,0,2911,1
20358,0,2911,2
20359,0,2911,3
20360,0,2911,4
20361,8,2911,5
20362,0,2911,6
20363,0,2911,7
20364,0,2912,1
20365,0,2912,2
20366,0,2912,3
20367,0,2912,4
20368,1,2912,5
20369,0,2912,6
20370,0,2912,7
20371,0,2913,1
20372,0,2913,2
20373,1,2913,3
20374,0,2913,4
20375,1,2913,5
20376,1,2913,6
20377,1,2913,7
20378,0,2914,1
20379,0,2914,2
20380,0,2914,3
20381,0,2914,4
20382,0,2914,5
20383,0,2914,6
20384,0,2914,7
20385,0,2915,1
20386,0,2915,2
20387,0,2915,3
20388,0,2915,4
20389,0,2915,5
20390,0,2915,6
20391,0,2915,7
20392,0,2916,1
20393,0,2916,2
20394,0,2916,3
20395,0,2916,4
20396,0,2916,5
20397,0,2916,6
20398,0,2916,7
20399,2,2917,1
20400,2,2917,2
20401,0,2917,3
20402,2,2917,4
20403,0,2917,5
20404,2,2917,6
20405,2,2917,7
20406,0,2918,1
20407,0,2918,2
20408,0,2918,3
20409,0,2918,4
20410,0,2918,5
20411,0,2918,6
20412,0,2918,7
20413,0,2919,1
20414,0,2919,2
20415,1,2919,3
20416,1,2919,4
20417,1,2919,5
20418,0,2919,6
20419,0,2919,7
20420,1,2920,1
20421,0,2920,2
20422,0,2920,3
20423,0,2920,4
20424,1,2920,5
20425,0,2920,6
20426,0,2920,7
20427,1,2921,1
20428,0,2921,2
20429,0,2921,3
20430,0,2921,4
20431,1,2921,5
20432,0,2921,6
20433,0,2921,7
20434,0,2922,1
20435,0,2922,2
20436,0,2922,3
20437,0,2922,4
20438,0,2922,5
20439,4,2922,6
20440,0,2922,7
20441,0,2923,1
20442,0,2923,2
20443,0,2923,3
20444,1,2923,4
20445,1,2923,5
20446,1,2923,6
20447,1,2923,7
20448,0,2924,1
20449,0,2924,2
20450,0,2924,3
20451,0,2924,4
20452,0,2924,5
20453,0,2924,6
20454,0,2924,7
20455,1,2925,1
20456,0,2925,2
20457,0,2925,3
20458,0,2925,4
20459,0,2925,5
20460,1,2925,6
20461,0,2925,7
20462,0,2926,1
20463,1,2926,2
20464,1,2926,3
20465,0,2926,4
20466,0,2926,5
20467,1,2926,6
20468,0,2926,7
20469,0,2927,1
20470,5,2927,2
20471,2,2927,3
20472,2,2927,4
20473,4,2927,5
20474,0,2927,6
20475,0,2927,7
20476,7,2928,1
20477,0,2928,2
20478,0,2928,3
20479,7,2928,4
20480,7,2928,5
20481,7,2928,6
20482,7,2928,7
20483,0,2929,1
20484,1,2929,2
20485,0,2929,3
20486,1,2929,4
20487,0,2929,5
20488,0,2929,6
20489,1,2929,7
20490,0,2930,1
20491,0,2930,2
20492,0,2930,3
20493,0,2930,4
20494,0,2930,5
20495,0,2930,6
20496,0,2930,7
20497,0,2931,1
20498,0,2931,2
20499,0,2931,3
20500,1,2931,4
20501,0,2931,5
20502,0,2931,6
20503,0,2931,7
20504,0,2932,1
20505,1,2932,2
20506,0,2932,3
20507,1,2932,4
20508,1,2932,5
20509,0,2932,6
20510,0,2932,7
20511,3,2933,1
20512,0,2933,2
20513,3,2933,3
20514,0,2933,4
20515,0,2933,5
20516,3,2933,6
20517,0,2933,7
20518,0,2934,1
20519,0,2934,2
20520,0,2934,3
20521,0,2934,4
20522,0,2934,5
20523,0,2934,6
20524,0,2934,7
20525,0,2935,1
20526,0,2935,2
20527,0,2935,3
20528,0,2935,4
20529,0,2935,5
20530,0,2935,6
20531,0,2935,7
20532,5,2936,1
20533,0,2936,2
20534,0,2936,3
20535,3,2936,4
20536,0,2936,5
20537,4,2936,6
20538,2,2936,7
20539,0,2937,1
20540,0,2937,2
20541,0,2937,3
20542,0,2937,4
20543,0,2937,5
20544,0,2937,6
20545,0,2937,7
20546,0,2938,1
20547,0,2938,2
20548,0,2938,3
20549,10,2938,4
20550,5,2938,5
20551,5,2938,6
20552,0,2938,7
20553,0,2939,1
20554,0,2939,2
20555,0,2939,3
20556,0,2939,4
20557,0,2939,5
20558,0,2939,6
20559,0,2939,7
20560,0,2940,1
20561,0,2940,2
20562,1,2940,3
20563,1,2940,4
20564,0,2940,5
20565,1,2940,6
20566,1,2940,7
20567,0,2941,1
20568,0,2941,2
20569,0,2941,3
20570,0,2941,4
20571,0,2941,5
20572,1,2941,6
20573,1,2941,7
20574,0,2942,1
20575,0,2942,2
20576,0,2942,3
20577,0,2942,4
20578,0,2942,5
20579,1,2942,6
20580,1,2942,7
20581,1,2943,1
20582,0,2943,2
20583,1,2943,3
20584,4,2943,4
20585,0,2943,5
20586,3,2943,6
20587,0,2943,7
20588,0,2944,1
20589,11,2944,2
20590,9,2944,3
20591,0,2944,4
20592,0,2944,5
20593,0,2944,6
20594,14,2944,7
20595,0,2945,1
20596,0,2945,2
20597,0,2945,3
20598,0,2945,4
20599,0,2945,5
20600,0,2945,6
20601,0,2945,7
20602,1,2946,1
20603,1,2946,2
20604,1,2946,3
20605,1,2946,4
20606,0,2946,5
20607,0,2946,6
20608,0,2946,7
20609,0,2947,1
20610,0,2947,2
20611,0,2947,3
20612,0,2947,4
20613,0,2947,5
20614,0,2947,6
20615,0,2947,7
20616,0,2948,1
20617,0,2948,2
20618,0,2948,3
20619,0,2948,4
20620,0,2948,5
20621,0,2948,6
20622,0,2948,7
20623,1,2949,1
20624,0,2949,2
20625,0,2949,3
20626,1,2949,4
20627,0,2949,5
20628,1,2949,6
20629,1,2949,7
20630,0,2950,1
20631,0,2950,2
20632,0,2950,3
20633,0,2950,4
20634,0,2950,5
20635,0,2950,6
20636,0,2950,7
20637,0,2951,1
20638,0,2951,2
20639,0,2951,3
20640,0,2951,4
20641,0,2951,5
20642,0,2951,6
20643,0,2951,7
20644,1,2952,1
20645,0,2952,2
20646,0,2952,3
20647,0,2952,4
20648,1,2952,5
20649,0,2952,6
20650,0,2952,7
20651,0,2953,1
20652,0,2953,2
20653,0,2953,3
20654,0,2953,4
20655,0,2953,5
20656,0,2953,6
20657,0,2953,7
20658,0,2954,1
20659,0,2954,2
20660,6,2954,3
20661,0,2954,4
20662,0,2954,5
20663,7,2954,6
20664,5,2954,7
20665,0,2955,1
20666,0,2955,2
20667,0,2955,3
20668,0,2955,4
20669,0,2955,5
20670,0,2955,6
20671,0,2955,7
20672,0,2956,1
20673,0,2956,2
20674,0,2956,3
20675,0,2956,4
20676,0,2956,5
20677,0,2956,6
20678,0,2956,7
20679,0,2957,1
20680,0,2957,2
20681,0,2957,3
20682,0,2957,4
20683,0,2957,5
20684,0,2957,6
20685,0,2957,7
20686,0,2958,1
20687,0,2958,2
20688,0,2958,3
20689,0,2958,4
20690,0,2958,5
20691,0,2958,6
20692,0,2958,7
20693,7,2959,1
20694,0,2959,2
20695,0,2959,3
20696,7,2959,4
20697,0,2959,5
20698,3,2959,6
20699,0,2959,7
20700,0,2960,1
20701,1,2960,2
20702,0,2960,3
20703,0,2960,4
20704,0,2960,5
20705,1,2960,6
20706,0,2960,7
20707,1,2961,1
20708,1,2961,2
20709,0,2961,3
20710,1,2961,4
20711,0,2961,5
20712,1,2961,6
20713,0,2961,7
20714,1,2962,1
20715,0,2962,2
20716,0,2962,3
20717,0,2962,4
20718,0,2962,5
20719,0,2962,6
20720,1,2962,7
20721,0,2963,1
20722,0,2963,2
20723,0,2963,3
20724,0,2963,4
20725,0,2963,5
20726,0,2963,6
20727,0,2963,7
20728,0,2964,1
20729,0,2964,2
20730,0,2964,3
20731,0,2964,4
20732,0,2964,5
20733,0,2964,6
20734,0,2964,7
20735,0,2965,1
20736,1,2965,2
20737,1,2965,3
20738,1,2965,4
20739,1,2965,5
20740,0,2965,6
20741,1,2965,7
20742,0,2966,1
20743,0,2966,2
20744,0,2966,3
20745,0,2966,4
20746,0,2966,5
20747,0,2966,6
20748,0,2966,7
20749,0,2967,1
20750,0,2967,2
20751,1,2967,3
20752,0,2967,4
20753,0,2967,5
20754,0,2967,6
20755,1,2967,7
20756,2,2968,1
20757,0,2968,2
20758,0,2968,3
20759,0,2968,4
20760,0,2968,5
20761,3,2968,6
20762,0,2968,7
20763,0,2969,1
20764,10,2969,2
20765,0,2969,3
20766,10,2969,4
20767,0,2969,5
20768,10,2969,6
20769,11,2969,7
20770,0,2970,1
20771,1,2970,2
20772,1,2970,3
20773,0,2970,4
20774,0,2970,5
20775,0,2970,6
20776,1,2970,7
20777,0,2971,1
20778,0,2971,2
20779,0,2971,3
20780,0,2971,4
20781,0,2971,5
20782,0,2971,6
20783,0,2971,7
20784,0,2972,1
20785,0,2972,2
20786,0,2972,3
20787,0,2972,4
20788,0,2972,5
20789,0,2972,6
20790,0,2972,7
20791,0,2973,1
20792,0,2973,2
20793,0,2973,3
20794,0,2973,4
20795,0,2973,5
20796,0,2973,6
20797,0,2973,7
20798,0,2974,1
20799,0,2974,2
20800,0,2974,3
20801,2,2974,4
20802,0,2974,5
20803,2,2974,6
20804,0,2974,7
20805,4,2975,1
20806,0,2975,2
20807,0,2975,3
20808,0,2975,4
20809,0,2975,5
20810,0,2975,6
